snapshot_date,target_address,target_sequence_index,cp_type,stratum,activity,pop_weight,pool_n,truth_in_pool,cheap_rank,cheap_rr,obs_rank,mask_rank,full_rank,full_rr,full_parse_ok,belief_shift,mask_sensitive,nocf_rank,nocf_rr,nocf_parse_ok,llm_calls,prompt_tokens,completion_tokens,total_tokens,nocf_total_tokens,latency_s,model
2022-06-01,0xb6b31f5af88e846999ab683dfe084524a708c4dd,109,new,new_tail,low,106.24,36,1,12.0,0.08333333333333333,,,,,0,,,,,0,3,0,0,0,,45.058,glm-5.3
2022-06-01,0x4d8515934a0b5d801d5d20d501f3a429002fd986,121,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.137,glm-5.3
2022-06-01,0x86ce21dfa7385aae9a1744806d3fc10862407491,62,new,new_popular,low,46.568,36,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.103,glm-5.3
2022-06-01,0xf1927e1482ee5b317602bfdb79b606f2dbe10bea,256,new,new_popular,high,216.32,36,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0x938e5e4930e24655d68d8899cad79fc095d5800a,109,new,new_popular,low,46.568,36,1,7.0,0.14285714285714285,,,,,0,,,,,0,3,0,0,0,,45.113,glm-5.3
2022-06-01,0xe1b3495fd8102bd92f1d2c4f1bebb3c3ae7df70f,50,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0xba19ba5233b49794c33f01654e99a60e579e6f29,2503,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.123,glm-5.3
2022-06-01,0xc916516c729815a51c66f8581a487fea37d11e5b,49,new,new_tail,low,106.24,36,1,7.0,0.14285714285714285,,,,,0,,,,,0,3,0,0,0,,45.114,glm-5.3
2022-06-01,0x03367fb11320833040a678f95e15285c19afe25f,106,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.15,glm-5.3
2022-06-01,0x1f6f2752c701b1fd6f8f8942fadf0e6881f12e7d,674,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.155,glm-5.3
2022-06-01,0xa7dcd2408291b80e9ed187c628652d8e418a32d9,87,new,new_tail,low,106.24,36,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.135,glm-5.3
2022-06-01,0xfde468884a0aea6634bfdd0793956d2dda86d0cf,158,new,new_popular,low,46.568,36,1,15.5,0.06451612903225806,,,,,0,,,,,0,3,0,0,0,,45.055,glm-5.3
2022-06-01,0xc8af67c1b5e8ddddb4551afb011bfa907b0cc22b,638,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.084,glm-5.3
2022-06-01,0x0f35547cf184d4d65af5ced6ae37fe8032f83610,174,new,new_popular,high,216.32,36,1,14.0,0.07142857142857142,,,,,0,,,,,0,3,0,0,0,,45.067,glm-5.3
2022-06-01,0xc8af67c1b5e8ddddb4551afb011bfa907b0cc22b,555,new,new_popular,high,216.32,36,1,9.0,0.1111111111111111,,,,,0,,,,,0,3,0,0,0,,45.133,glm-5.3
2022-06-01,0x6ca465e5bb3198cb557aa072c4caaf91ea0c29b3,386,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.055,glm-5.3
2022-06-01,0x9e7960f0eadfa0af2f7ec50b60290c4665f75013,131,new,new_tail,low,106.24,36,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.059,glm-5.3
2022-06-01,0x079073fb29f456d74ab5f49d7106e378205a346b,34,new,new_popular,low,46.568,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.193,glm-5.3
2022-06-01,0xaddd52868c4abd6f44b0de3b3ed8fc0e20c359d2,144,new,new_popular,high,216.32,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.13,glm-5.3
2022-06-01,0x3a5a516fff898738b407b26a45b2004b1ce6d836,67,new,new_tail,low,106.24,36,1,9.5,0.10526315789473684,,,,,0,,,,,0,3,0,0,0,,45.06,glm-5.3
2022-06-01,0x179557bdde70cc22f4d43c53ebbc0efe54b4a245,31,new,new_popular,low,46.568,36,1,17.0,0.058823529411764705,,,,,0,,,,,0,3,0,0,0,,45.163,glm-5.3
2022-06-01,0x7e023a77c9b9b14eecab78063ca3cedce645cea0,39,new,new_popular,low,46.568,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0x2bcd5f5de88480be18ce777947ed23d89116ae55,38,new,new_popular,low,46.568,36,1,24.5,0.04081632653061224,,,,,0,,,,,0,3,0,0,0,,45.203,glm-5.3
2022-06-01,0x1584653991b65295bc329daf675cef680f8c2ce9,126,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.164,glm-5.3
2022-06-01,0x9d20e79a853409ec89aa37116d823da8066743a8,62,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.109,glm-5.3
2022-06-01,0x25058df8c557013f697969159c06a06dd619291f,44,new,new_popular,low,46.568,36,1,10.0,0.1,,,,,0,,,,,0,3,0,0,0,,45.157,glm-5.3
2022-06-01,0x2c2fb48fa94c462419e3985dae00ff531ea783b3,284,new,new_popular,high,216.32,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.124,glm-5.3
2022-06-01,0xb2dcd56f260c2f541ae54bc6b8137fa90687211b,90,new,new_popular,low,46.568,36,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.058,glm-5.3
2022-06-01,0x6dc52faf20f8dbc369c5638dac8e338c78769eb3,191,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.088,glm-5.3
2022-06-01,0x35fa28bf196e08431ab723ed829a54ce2873d3a3,111,new,new_popular,low,46.568,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0x508bd083e1a79fd046cbba2ad39c050ab2312f7e,523,new,new_popular,high,216.32,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.193,glm-5.3
2022-06-01,0x2bafa9d737821eb1114b30ccc6bb0ec72058cbd5,176,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.055,glm-5.3
2022-06-01,0x116d6336d3ad1393d7a52674d0b21c7be7dd7f76,92,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.06,glm-5.3
2022-06-01,0x6fb1916f92dec1b6843e50a0461858f76d6507f0,95,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.15,glm-5.3
2022-06-01,0x97a3db16d88659cd3823323b6396dcf98b009306,108,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.167,glm-5.3
2022-06-01,0xecfbf95f3dc48b2b74921ef3e798e45e3188fe6a,88,new,new_popular,low,46.568,36,1,12.0,0.08333333333333333,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0xe45f1c382f4c53b925a3ab0cdfaf1c8c2a88ef4d,98,new,new_tail,low,106.24,36,1,8.0,0.125,,,,,0,,,,,0,3,0,0,0,,45.059,glm-5.3
2022-06-01,0xb3543a0a7786d72b89a4b2baa8ff9a2eb73ee0e5,231,new,new_popular,high,216.32,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0x5b3296f96d9c1c790da6b90755bb07b451e964de,36,new,new_popular,low,46.568,36,1,11.5,0.08695652173913043,,,,,0,,,,,0,3,0,0,0,,45.19,glm-5.3
2022-06-01,0xf93103ca00b14599603b1fee007d2a4f9b70eff9,18,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.163,glm-5.3
2022-06-01,0x6582762f61680e76d336cb8191c2e30fb131f04d,142,new,new_popular,high,216.32,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.167,glm-5.3
2022-06-01,0xb358f814296294d9292ec6906896e3d2ce7c7465,223,new,new_popular,high,216.32,36,1,5.5,0.18181818181818182,,,,,0,,,,,0,3,0,0,0,,45.125,glm-5.3
2022-06-01,0x97d941edbb0a30d26c339227191ae9c2c937fada,86,new,new_popular,low,46.568,36,1,19.5,0.05128205128205128,,,,,0,,,,,0,3,0,0,0,,45.094,glm-5.3
2022-06-01,0x2e6d976b9250d04268367d2ad13fe3cf6caab4e5,134,new,new_tail,low,106.24,36,1,5.5,0.18181818181818182,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0xa2f0ad7eb38370d5b7ff524179b921f606031b41,73,new,new_tail,low,106.24,36,1,8.5,0.11764705882352941,,,,,0,,,,,0,3,0,0,0,,45.08,glm-5.3
2022-06-01,0x7af6ff1547b6981b98a8a8e4e99a20239a5e4e86,54,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.071,glm-5.3
2022-06-01,0x0605d70258370554975d97d5833852490a20efa6,74,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.12,glm-5.3
2022-06-01,0xae4a64cc92f1d30b3439c9a5935b7cf86820f5b0,134,new,new_tail,high,1255.936,36,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0x857d0d9c5562c84f17b25657e113f5acf9e73ef2,716,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0xda08fe2190e987782c9bd370cfe4bfa4c05977e8,686,new,new_tail,high,1255.936,36,1,8.5,0.11764705882352941,,,,,0,,,,,0,3,0,0,0,,45.055,glm-5.3
2022-06-01,0xf004f264283cee8a6bfb681e469a6f6d2a91e7be,133,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.168,glm-5.3
2022-06-01,0x75f52aef21c1692afa9bbe897a31db3002baf6c3,373,new,new_popular,high,216.32,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.088,glm-5.3
2022-06-01,0x86ce21dfa7385aae9a1744806d3fc10862407491,60,new,new_popular,low,46.568,36,1,11.5,0.08695652173913043,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0x1ea60e7fb434a529e10ae0001a9ba175116bfefa,21,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0x29a064900d6a8e3312a989d24cf44a94cd0821a6,335,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.102,glm-5.3
2022-06-01,0x0977234d9f9497d08033703e49d7eedebd8ddddb,111,new,new_popular,low,46.568,36,1,9.0,0.1111111111111111,,,,,0,,,,,0,3,0,0,0,,45.18,glm-5.3
2022-06-01,0x9e7960f0eadfa0af2f7ec50b60290c4665f75013,126,new,new_tail,low,106.24,36,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.172,glm-5.3
2022-06-01,0x18632c33ce3dcffdeb51ecbcd8cabe415ce6fec0,2160,new,new_popular,high,216.32,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.202,glm-5.3
2022-06-01,0xe4fd5b304144ca21d63d0a653e5fd5df6d0500cd,39,new,new_popular,low,46.568,36,1,2.0,0.5,,,,,0,,,,,0,3,0,0,0,,45.135,glm-5.3
2022-06-01,0x25cf9cbc91b2d1aa9494026c356a5278d2bcb8e6,17,new,new_tail,low,106.24,36,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.058,glm-5.3
2022-06-01,0x2314312848eefebdad88e226dea99f25944fbbef,8,new,new_popular,low,46.568,36,1,24.0,0.041666666666666664,,,,,0,,,,,0,3,0,0,0,,45.067,glm-5.3
2022-06-01,0x30d8277f61c6c04c599bce5b05face06cdb63268,617,new,new_popular,high,216.32,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.062,glm-5.3
2022-06-01,0xb091a7d9e9fd6d008084ccf22058de5525ee6ca2,105,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.06,glm-5.3
2022-06-01,0xa699caeaeda315f774cd573997442d7073521c7f,41,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.13,glm-5.3
2022-06-01,0xc13acdb91e098be5c84b98fac1e58971f5be1212,168,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0x57832132acf60866c8a1a7d89efab8d86897a52a,58,new,new_tail,low,106.24,36,1,10.0,0.1,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0x2492bd7b98e3e21898711c0a28b0d0a707b2a61a,95,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.196,glm-5.3
2022-06-01,0xefaff97f1d6c090d77f1e6f2d5fb9958af33a4ee,94,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.189,glm-5.3
2022-06-01,0x986e92868a27548a31e88f7692e746cd7e86f39a,55,new,new_popular,low,46.568,36,1,19.5,0.05128205128205128,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0xf09907e8605fda189cbba3b0de8b9a2ccb414445,51,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.053,glm-5.3
2022-06-01,0x8fa18bcffc01366a0e29b99cf1c372f86e61ffcb,112,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0xc61288821b4722ce29249f0ba03b633f0be46a5a,77,new,new_popular,low,46.568,36,1,7.0,0.14285714285714285,,,,,0,,,,,0,3,0,0,0,,45.099,glm-5.3
2022-06-01,0x22f587231693859c8fee73cedbf213100eaa92e4,442,new,new_popular,high,216.32,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.085,glm-5.3
2022-06-01,0x5e2c7e2ed2297f53bdfac35695ec6a6bc576d9f2,339,new,new_popular,high,216.32,36,1,20.0,0.05,,,,,0,,,,,0,3,0,0,0,,45.169,glm-5.3
2022-06-01,0x42e3d6a6f3254cdd9380837f425253dba30bf9fe,129,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.102,glm-5.3
2022-06-01,0xe58b5838d582fff1dda3c9b6619cca56eb862d83,10,new,new_popular,low,46.568,36,1,9.0,0.1111111111111111,,,,,0,,,,,0,3,0,0,0,,45.054,glm-5.3
2022-06-01,0x1be58619823df56cc2fa8c317195472725ced76a,391,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.084,glm-5.3
2022-06-01,0x99e63ea86766ed7526b994aab727fe5cf0178d40,13,new,new_tail,low,106.24,36,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.065,glm-5.3
2022-06-01,0x237f91aa7857db25179c5f979880bbb1117124b8,81,new,new_tail,low,106.24,36,1,7.5,0.13333333333333333,,,,,0,,,,,0,3,0,0,0,,45.084,glm-5.3
2022-06-01,0xf0d107c2eb730a25a04717610692a321293f0ba3,254,new,new_tail,low,106.24,36,1,20.0,0.05,,,,,0,,,,,0,3,0,0,0,,45.144,glm-5.3
2022-06-01,0xc4038caea8a274dd8ec8bdcc6f06f27da191abf3,28,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0xcf6e9c13e5a51f6786d7453bdcafa19588c99083,2,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.058,glm-5.3
2022-06-01,0x9029fe73ec360fa66c505f112949f0979e27cb37,650,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.145,glm-5.3
2022-06-01,0x940e94e2c3ab07b0854b605211291a95d960c244,312,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.101,glm-5.3
2022-06-01,0x754376f3bc9c0736c21e70cf14d89f957ec20685,27,new,new_tail,low,106.24,36,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0x71bc27c53ce903792d47eccd3c8a0bebe9963017,84,new,new_tail,low,106.24,36,1,9.0,0.1111111111111111,,,,,0,,,,,0,3,0,0,0,,45.15,glm-5.3
2022-06-01,0x79ac084d5a8e07043082b5629dfa6e194dab0f57,700,new,new_tail,high,1255.936,36,1,11.0,0.09090909090909091,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0xa5f84619d3456949ec4a513e35ed939be422622f,42,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.121,glm-5.3
2022-06-01,0xa36aa8df33fddd6eb05414c36aa45edb4ae3d2ff,129,new,new_tail,low,106.24,36,1,10.5,0.09523809523809523,,,,,0,,,,,0,3,0,0,0,,45.099,glm-5.3
2022-06-01,0x95da590844a9d95078a686736311d039dfd62ce8,70,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.181,glm-5.3
2022-06-01,0xe802ec7d975d44abebf0690ef3ae863b815798ca,118,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.146,glm-5.3
2022-06-01,0x1769e601ee4b1ff83154cfedc245472c0367aca3,328,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.055,glm-5.3
2022-06-01,0xe7085e6a92406eb2a1b8b0c492ac3e8dcbff2ff9,84,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.077,glm-5.3
2022-06-01,0x054499a5fec4faf545610383ee52136136672e77,107,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.074,glm-5.3
2022-06-01,0xaabaf4dd33d455513c391711558e4b8db9181120,150,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0x796c808f5b802b1ccd59ebe2f1d66150d97528d1,150,new,new_popular,low,46.568,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.174,glm-5.3
2022-06-01,0xc42a8abebea0d36775f4d274e0cb87e160e02945,536,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0x7895337041591ff87f0a657b702cdee41422b951,36,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.058,glm-5.3
2022-06-01,0x9d3f36be8462ff2468b9fbb2b44e52d49f1ec792,61,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.134,glm-5.3
2022-06-01,0x10ad2f19fc096f196f15f8cad987e5576adee9bc,282,new,new_popular,high,216.32,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.153,glm-5.3
2022-06-01,0x531a5e8ee6c57f4252ba54fc60068c952df5bb4f,120,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.059,glm-5.3
2022-06-01,0x20b1523ac42a9419b8a54a3ea5369f8c8c4088a3,81,new,new_popular,low,46.568,36,1,26.5,0.03773584905660377,,,,,0,,,,,0,3,0,0,0,,45.156,glm-5.3
2022-06-01,0x4cc64283e72a7ea3ced8555631a0de7eef7e5113,67,new,new_tail,low,106.24,36,1,31.5,0.031746031746031744,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0x602d1ad7395daf8c1a07ff8d8d82130532ea7df8,10,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0x55205fbabda8036697dd087135440dd92df3ec36,128,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.189,glm-5.3
2022-06-01,0x635f83f1973d7c67e2c89d83d1d9225f79838a08,43,new,new_popular,low,46.568,36,1,13.0,0.07692307692307693,,,,,0,,,,,0,3,0,0,0,,45.157,glm-5.3
2022-06-01,0x88f8f43c12b85a80cb6e512d73d8a1a54c1ff625,138,new,new_tail,low,106.24,36,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.127,glm-5.3
2022-06-01,0xab3d6b0512ff1ee72cb705d45ff3b94e2c94939b,2,new,new_popular,low,46.568,36,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,75.022,glm-5.3
2022-06-01,0x1b990295cd0d7eb02741f16082d8154e77c93a75,77,new,new_popular,low,46.568,36,1,25.0,0.04,,,,,0,,,,,0,3,0,0,0,,74.758,glm-5.3
2022-06-01,0xef4b8d3ed13100ed25a7307cd9f4e535799e271b,41,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,73.826,glm-5.3
2022-06-01,0xe6e949c7023224f0ed5799c45d49f59d80dc240d,84,new,new_tail,low,106.24,36,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,74.753,glm-5.3
2022-06-01,0x72256967d7933d87840a76b4546ea9c6f5659ed5,19,new,new_popular,low,46.568,36,1,9.5,0.10526315789473684,,,,,0,,,,,0,3,0,0,0,,74.955,glm-5.3
2022-06-01,0xc962ba9a1a45b79c1228636db5a6efa4a4b75d76,110,new,new_popular,low,46.568,36,1,11.0,0.09090909090909091,,,,,0,,,,,0,3,0,0,0,,74.883,glm-5.3
2022-06-01,0x609b97cb02f47579a792535f7ffa513182a2a539,13,new,new_tail,low,106.24,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,74.497,glm-5.3
2022-06-01,0x05d37a4a252459a8ce335e0b4e2852262afd7616,34,new,new_tail,low,106.24,36,1,11.0,0.09090909090909091,,,,,0,,,,,0,3,0,0,0,,74.945,glm-5.3
2022-06-01,0xd63e38084380063c1e51878f1ed2245132425a7c,17,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,74.923,glm-5.3
2022-06-01,0xff190a4cc92b154635140335791d3779f60dc311,28,new,new_popular,low,46.568,36,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,69.065,glm-5.3
2022-06-01,0x7137348dd65f9d5dab65f253e120c5a0227752eb,1134,new,new_popular,high,216.32,36,1,18.0,0.05555555555555555,,,,,0,,,,,0,3,0,0,0,,74.978,glm-5.3
2022-06-01,0xff98552de457e54dbb142d51bad94cead75d984e,114,new,new_popular,low,46.568,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,74.444,glm-5.3
2022-06-01,0xd971f1093abe7ddce784a6c36fca828d0546aaf6,590,new,new_popular,high,216.32,36,1,22.5,0.044444444444444446,,,,,0,,,,,0,3,0,0,0,,75.223,glm-5.3
2022-06-01,0x6e21bf964aecc806a1cb26c5ace81e430681b3f2,1,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.917,glm-5.3
2022-06-01,0x8c42313ff71b7c816365ea1b546e450838000578,43,new,new_popular,low,46.568,36,1,28.0,0.03571428571428571,,,,,0,,,,,0,3,0,0,0,,74.906,glm-5.3
2022-06-01,0xb7c435a069a62b3982e3f07959590730f3a8a8f5,53,new,new_popular,low,46.568,36,1,7.5,0.13333333333333333,,,,,0,,,,,0,3,0,0,0,,74.902,glm-5.3
2022-06-01,0xf20c6a47a425a1cceb142dcc13aa69389e838936,43,new,new_popular,low,46.568,36,1,13.5,0.07407407407407407,,,,,0,,,,,0,3,0,0,0,,45.058,glm-5.3
2022-06-01,0xedc6ce2cd4c9ca85777ad0833ed79a6ed6d3fade,131,new,new_popular,low,46.568,36,1,8.5,0.11764705882352941,,,,,0,,,,,0,3,0,0,0,,45.054,glm-5.3
2022-06-01,0x9afb75123c9240ba4b415e2236e5f467dc1d4f56,100,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.082,glm-5.3
2022-06-01,0x7bd3429450f4d887bd268c757c26ec90dd3ca9e5,72,new,new_popular,low,46.568,36,1,23.0,0.043478260869565216,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0x1dcfd96455b668ce600bcca9b9af405416f65bdf,49,new,new_popular,low,46.568,36,1,2.0,0.5,,,,,0,,,,,0,3,0,0,0,,45.145,glm-5.3
2022-06-01,0x6a30bb6820264558777e102cbe210f8d12bb4f9c,298,new,new_popular,high,216.32,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.203,glm-5.3
2022-06-01,0x51582e2c703b0d7c745c6a4ae0336c98c3c41802,106,new,new_popular,low,46.568,36,1,12.0,0.08333333333333333,,,,,0,,,,,0,3,0,0,0,,45.148,glm-5.3
2022-06-01,0x8a22cac5e34cf3c41ff498a4e7f28561cd1402df,100,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.185,glm-5.3
2022-06-01,0x63609e803b9137d642e6608f803a339e0bc7e7f0,13,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.169,glm-5.3
2022-06-01,0x7958b806e0a7fdbfd92aee19c0c3afbefacbdeea,11,new,new_tail,low,106.24,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0x388cec5cedb12e41457a00ac7e0a49ad70406676,47,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.137,glm-5.3
2022-06-01,0x5e00d982d7a6dc96c9a4a5c93dad297903e9672b,4,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.176,glm-5.3
2022-06-01,0x2e92d5e04ab8d71e407e1bcf1f53de5e44b1f8b6,113,new,new_tail,low,106.24,36,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.143,glm-5.3
2022-06-01,0x419b487477384f8c578ee27b11c338a71b53af59,9,new,new_popular,low,46.568,36,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.138,glm-5.3
2022-06-01,0xe73d0696b127b448fc8b380ceba3ab47996e1c83,147,new,new_popular,low,46.568,36,1,17.5,0.05714285714285714,,,,,0,,,,,0,3,0,0,0,,45.161,glm-5.3
2022-06-01,0x0e2048a5d690d0b575b6cc6827f7b5df7b2699eb,52,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.132,glm-5.3
2022-06-01,0xb27c17469fe40be40b4b5ebc4b42eecc546fc7dd,25,new,new_tail,low,106.24,36,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.122,glm-5.3
2022-06-01,0x7ae341f72cf699391364ae2469568f0c4ab46e22,28,new,new_popular,low,46.568,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.152,glm-5.3
2022-06-01,0xdfd9dbd6314a24a6caa4be9baeac2929c393163a,322,new,new_tail,high,1255.936,36,1,8.5,0.11764705882352941,,,,,0,,,,,0,3,0,0,0,,45.135,glm-5.3
