cutoff,selection,draw,episode_count,n_nodes,future_volume,future_new_cp,future_active_days
2022-07-01,density,158,79,100,10.14,2.28,0.0
2022-07-01,density,159,79,100,11.68,2.39,0.0
2022-07-01,density,160,79,100,11.18,1.81,0.0
2022-07-01,density,161,79,100,5.74,1.79,0.0
2022-07-01,density,162,79,100,8.34,2.59,0.0
2022-07-01,density,163,79,100,7.78,1.83,0.0
2022-07-01,density,164,79,100,11.82,2.31,0.0
2022-07-01,density,165,79,100,12.98,2.17,0.0
2022-07-01,density,166,79,100,12.9,2.53,0.0
2022-07-01,density,167,79,100,13.46,2.38,0.0
2022-07-01,density,168,79,100,7.22,1.69,0.0
2022-07-01,density,169,79,100,9.9,2.12,0.0
2022-07-01,density,170,79,100,10.44,2.2,0.0
2022-07-01,density,171,79,100,10.42,3.4,0.0
2022-07-01,density,172,79,100,7.84,2.26,0.0
2022-07-01,density,173,79,100,13.36,2.75,0.0
2022-07-01,density,174,79,100,12.6,2.09,0.0
2022-07-01,density,175,79,100,12.68,1.79,0.0
2022-07-01,density,176,79,100,8.14,1.41,0.0
2022-07-01,density,177,79,100,11.74,2.17,0.0
2022-07-01,density,178,79,100,12.38,2.55,0.0
2022-07-01,density,179,79,100,10.2,2.17,0.0
2022-07-01,density,180,79,100,12.4,1.86,0.0
2022-07-01,density,181,79,100,10.68,2.63,0.0
2022-07-01,density,182,79,100,9.06,2.09,0.0
2022-07-01,density,183,79,100,10.94,2.15,0.0
2022-07-01,density,184,79,100,10.44,2.02,0.0
2022-07-01,density,185,79,100,13.1,2.42,0.0
2022-07-01,density,186,79,100,7.78,2.13,0.0
2022-07-01,density,187,79,100,8.02,2.36,0.0
2022-07-01,density,188,79,100,8.42,2.02,0.0
2022-07-01,density,189,79,100,13.34,2.47,0.0
2022-07-01,density,190,79,100,9.62,2.51,0.0
2022-07-01,density,191,79,100,9.02,1.85,0.0
2022-07-01,density,192,79,100,14.06,2.14,0.0
2022-07-01,density,193,79,100,10.12,2.26,0.0
2022-07-01,density,194,79,100,9.94,2.44,0.0
2022-07-01,density,195,79,100,10.92,2.03,0.0
2022-07-01,density,196,79,100,16.0,2.85,0.0
2022-07-01,density,197,79,100,9.84,2.48,0.0
2022-07-01,density,198,79,100,14.6,2.62,0.0
2022-07-01,density,199,79,100,7.02,2.34,0.0
2022-07-01,density,200,79,100,12.36,2.96,0.0
2022-07-01,burst,0,79,100,16.2,2.8,0.0
2022-07-01,burst,1,79,100,13.02,2.59,0.0
2022-07-01,burst,2,79,100,16.36,2.0,0.0
2022-07-01,burst,3,79,100,12.2,2.35,0.0
2022-07-01,burst,4,79,100,10.18,2.32,0.0
2022-07-01,burst,5,79,100,12.0,2.72,0.0
2022-07-01,burst,6,79,100,13.34,1.85,0.0
2022-07-01,burst,7,79,100,14.56,2.87,0.0
2022-07-01,burst,8,79,100,7.06,2.06,0.0
2022-07-01,burst,9,79,100,11.68,2.54,0.0
2022-07-01,burst,10,79,100,9.64,2.34,0.0
2022-07-01,burst,11,79,100,8.88,1.9,0.0
2022-07-01,burst,12,79,100,8.74,2.44,0.0
2022-07-01,burst,13,79,100,11.34,2.48,0.0
2022-07-01,burst,14,79,100,12.12,2.08,0.0
2022-07-01,burst,15,79,100,8.18,2.46,0.0
2022-07-01,burst,16,79,100,10.38,2.62,0.0
2022-07-01,burst,17,79,100,9.14,2.62,0.0
2022-07-01,burst,18,79,100,13.04,3.04,0.0
2022-07-01,burst,19,79,100,8.44,2.37,0.0
2022-07-01,burst,20,79,100,9.16,2.01,0.0
2022-07-01,burst,21,79,100,7.4,2.09,0.0
2022-07-01,burst,22,79,100,13.38,2.53,0.0
2022-07-01,burst,23,79,100,15.0,2.09,0.0
2022-07-01,burst,24,79,100,7.54,2.42,0.0
2022-07-01,burst,25,79,100,13.14,1.95,0.0
2022-07-01,burst,26,79,100,16.42,3.16,0.0
2022-07-01,burst,27,79,100,8.38,2.28,0.0
2022-07-01,burst,28,79,100,8.0,2.21,0.0
2022-07-01,burst,29,79,100,13.02,2.11,0.0
2022-07-01,burst,30,79,100,9.66,1.96,0.0
2022-07-01,burst,31,79,100,11.78,2.63,0.0
2022-07-01,burst,32,79,100,11.7,2.17,0.0
2022-07-01,burst,33,79,100,6.3,2.08,0.0
2022-07-01,burst,34,79,100,9.24,2.63,0.0
2022-07-01,burst,35,79,100,9.84,1.86,0.0
2022-07-01,burst,36,79,100,15.26,2.23,0.0
2022-07-01,burst,37,79,100,12.8,2.81,0.0
2022-07-01,burst,38,79,100,13.78,1.73,0.0
2022-07-01,burst,39,79,100,12.94,2.02,0.0
2022-07-01,burst,40,79,100,8.0,2.46,0.0
2022-07-01,burst,41,79,100,10.04,1.94,0.0
2022-07-01,burst,42,79,100,15.86,2.18,0.0
2022-07-01,burst,43,79,100,6.24,1.95,0.0
2022-07-01,burst,44,79,100,6.62,1.51,0.0
2022-07-01,burst,45,79,100,15.0,2.3,0.0
2022-07-01,burst,46,79,100,7.22,2.36,0.0
2022-07-01,burst,47,79,100,7.82,2.29,0.0
2022-07-01,burst,48,79,100,11.06,2.51,0.0
2022-07-01,burst,49,79,100,9.5,2.11,0.0
2022-07-01,burst,50,79,100,13.34,2.14,0.0
2022-07-01,burst,51,79,100,9.54,2.07,0.0
2022-07-01,burst,52,79,100,13.74,2.91,0.0
2022-07-01,burst,53,79,100,13.0,2.34,0.0
2022-07-01,burst,54,79,100,8.0,2.16,0.0
2022-07-01,burst,55,79,100,9.04,2.5,0.0
2022-07-01,burst,56,79,100,7.76,2.09,0.0
2022-07-01,burst,57,79,100,13.18,2.3,0.0
2022-07-01,burst,58,79,100,13.24,2.62,0.0
2022-07-01,burst,59,79,100,8.7,1.57,0.0
2022-07-01,burst,60,79,100,14.14,1.97,0.0
2022-07-01,burst,61,79,100,9.84,2.29,0.0
2022-07-01,burst,62,79,100,8.36,1.68,0.0
2022-07-01,burst,63,79,100,8.72,2.05,0.0
2022-07-01,burst,64,79,100,7.32,2.38,0.0
2022-07-01,burst,65,79,100,11.34,2.54,0.0
2022-07-01,burst,66,79,100,7.72,1.94,0.0
2022-07-01,burst,67,79,100,10.22,2.51,0.0
2022-07-01,burst,68,79,100,8.58,2.79,0.0
2022-07-01,burst,69,79,100,8.9,2.43,0.0
2022-07-01,burst,70,79,100,15.38,1.78,0.0
2022-07-01,burst,71,79,100,13.28,2.06,0.0
2022-07-01,burst,72,79,100,6.92,1.8,0.0
2022-07-01,burst,73,79,100,13.06,2.39,0.0
2022-07-01,burst,74,79,100,9.8,2.76,0.0
2022-07-01,burst,75,79,100,12.1,2.45,0.0
2022-07-01,burst,76,79,100,12.44,2.4,0.0
2022-07-01,burst,77,79,100,11.6,1.73,0.0
2022-07-01,burst,78,79,100,12.22,2.57,0.0
2022-07-01,burst,79,79,100,10.28,1.95,0.0
2022-07-01,burst,80,79,100,18.28,2.76,0.0
2022-07-01,burst,81,79,100,8.0,2.38,0.0
2022-07-01,burst,82,79,100,13.48,2.52,0.0
2022-07-01,burst,83,79,100,8.86,2.36,0.0
2022-07-01,burst,84,79,100,11.8,2.18,0.0
2022-07-01,burst,85,79,100,15.9,2.55,0.0
2022-07-01,burst,86,79,100,10.52,2.2,0.0
2022-07-01,burst,87,79,100,8.98,2.44,0.0
2022-07-01,burst,88,79,100,10.36,2.06,0.0
2022-07-01,burst,89,79,100,10.22,1.99,0.0
2022-07-01,burst,90,79,100,10.04,2.06,0.0
2022-07-01,burst,91,79,100,17.82,2.37,0.0
2022-07-01,burst,92,79,100,8.6,2.32,0.0
2022-07-01,burst,93,79,100,14.2,2.8,0.0
2022-07-01,burst,94,79,100,9.46,1.46,0.0
2022-07-01,burst,95,79,100,12.16,1.98,0.0
2022-07-01,burst,96,79,100,11.44,2.63,0.0
2022-07-01,burst,97,79,100,10.12,2.07,0.0
2022-07-01,burst,98,79,100,6.26,1.7,0.0
2022-07-01,burst,99,79,100,10.88,1.62,0.0
2022-07-01,burst,100,79,100,12.08,1.85,0.0
2022-07-01,burst,101,79,100,6.14,1.76,0.0
2022-07-01,burst,102,79,100,9.84,2.31,0.0
2022-07-01,burst,103,79,100,9.64,1.85,0.0
2022-07-01,burst,104,79,100,13.22,2.5,0.0
2022-07-01,burst,105,79,100,8.24,2.23,0.0
2022-07-01,burst,106,79,100,15.7,1.86,0.0
2022-07-01,burst,107,79,100,12.84,2.23,0.0
2022-07-01,burst,108,79,100,13.48,2.24,0.0
2022-07-01,burst,109,79,100,10.32,1.75,0.0
2022-07-01,burst,110,79,100,10.4,2.32,0.0
2022-07-01,burst,111,79,100,7.72,1.53,0.0
2022-07-01,burst,112,79,100,10.26,1.94,0.0
2022-07-01,burst,113,79,100,10.86,2.36,0.0
2022-07-01,burst,114,79,100,9.78,2.62,0.0
2022-07-01,burst,115,79,100,10.8,2.9,0.0
2022-07-01,burst,116,79,100,12.88,2.49,0.0
2022-07-01,burst,117,79,100,13.96,2.09,0.0
2022-07-01,burst,118,79,100,9.78,1.67,0.0
2022-07-01,burst,119,79,100,12.18,1.9,0.0
2022-07-01,burst,120,79,100,12.8,2.13,0.0
2022-07-01,burst,121,79,100,10.76,2.1,0.0
2022-07-01,burst,122,79,100,8.42,2.02,0.0
2022-07-01,burst,123,79,100,7.56,2.06,0.0
2022-07-01,burst,124,79,100,8.66,2.6,0.0
2022-07-01,burst,125,79,100,16.86,1.7,0.0
2022-07-01,burst,126,79,100,13.32,2.69,0.0
2022-07-01,burst,127,79,100,12.06,1.77,0.0
2022-07-01,burst,128,79,100,11.2,2.6,0.0
2022-07-01,burst,129,79,100,9.3,2.42,0.0
2022-07-01,burst,130,79,100,12.2,2.47,0.0
2022-07-01,burst,131,79,100,11.84,2.09,0.0
2022-07-01,burst,132,79,100,10.04,2.29,0.0
2022-07-01,burst,133,79,100,11.42,2.32,0.0
2022-07-01,burst,134,79,100,13.84,3.12,0.0
2022-07-01,burst,135,79,100,13.12,2.59,0.0
2022-07-01,burst,136,79,100,9.28,2.31,0.0
2022-07-01,burst,137,79,100,12.66,1.99,0.0
2022-07-01,burst,138,79,100,15.56,2.29,0.0
2022-07-01,burst,139,79,100,10.7,2.41,0.0
2022-07-01,burst,140,79,100,11.94,2.14,0.0
2022-07-01,burst,141,79,100,14.84,1.86,0.0
2022-07-01,burst,142,79,100,9.3,2.11,0.0
2022-07-01,burst,143,79,100,13.64,2.19,0.0
2022-07-01,burst,144,79,100,12.78,2.13,0.0
2022-07-01,burst,145,79,100,11.48,1.67,0.0
2022-07-01,burst,146,79,100,5.6,1.77,0.0
2022-07-01,burst,147,79,100,8.22,2.67,0.0
2022-07-01,burst,148,79,100,6.86,1.97,0.0
2022-07-01,burst,149,79,100,11.94,2.56,0.0
2022-07-01,burst,150,79,100,17.12,2.39,0.0
2022-07-01,burst,151,79,100,13.68,2.75,0.0
2022-07-01,burst,152,79,100,7.92,2.39,0.0
2022-07-01,burst,153,79,100,8.1,2.3,0.0
2022-07-01,burst,154,79,100,12.92,1.75,0.0
2022-07-01,burst,155,79,100,7.0,2.3,0.0
2022-07-01,burst,156,79,100,11.32,2.17,0.0
2022-07-01,burst,157,79,100,17.22,3.15,0.0
2022-07-01,burst,158,79,100,10.46,2.33,0.0
2022-07-01,burst,159,79,100,15.62,2.7,0.0
2022-07-01,burst,160,79,100,7.04,1.97,0.0
2022-07-01,burst,161,79,100,14.06,3.06,0.0
2022-07-01,burst,162,79,100,10.26,1.83,0.0
2022-07-01,burst,163,79,100,8.7,2.26,0.0
2022-07-01,burst,164,79,100,11.8,2.6,0.0
2022-07-01,burst,165,79,100,8.9,1.85,0.0
2022-07-01,burst,166,79,100,8.72,1.94,0.0
2022-07-01,burst,167,79,100,12.92,2.39,0.0
2022-07-01,burst,168,79,100,7.94,2.57,0.0
2022-07-01,burst,169,79,100,13.66,2.28,0.0
2022-07-01,burst,170,79,100,12.64,2.05,0.0
2022-07-01,burst,171,79,100,7.7,1.81,0.0
2022-07-01,burst,172,79,100,9.12,2.65,0.0
2022-07-01,burst,173,79,100,13.0,2.2,0.0
2022-07-01,burst,174,79,100,6.72,2.33,0.0
2022-07-01,burst,175,79,100,12.18,2.38,0.0
2022-07-01,burst,176,79,100,12.14,1.76,0.0
2022-07-01,burst,177,79,100,12.84,1.86,0.0
2022-07-01,burst,178,79,100,13.92,2.14,0.0
2022-07-01,burst,179,79,100,9.7,2.48,0.0
2022-07-01,burst,180,79,100,10.24,2.04,0.0
2022-07-01,burst,181,79,100,11.68,2.36,0.0
2022-07-01,burst,182,79,100,13.7,2.35,0.0
2022-07-01,burst,183,79,100,12.42,2.25,0.0
2022-07-01,burst,184,79,100,10.8,2.1,0.0
2022-07-01,burst,185,79,100,8.72,2.73,0.0
2022-07-01,burst,186,79,100,11.42,2.14,0.0
2022-07-01,burst,187,79,100,11.04,2.52,0.0
2022-07-01,burst,188,79,100,7.62,2.2,0.0
2022-07-01,burst,189,79,100,9.48,2.12,0.0
2022-07-01,burst,190,79,100,10.86,2.73,0.0
2022-07-01,burst,191,79,100,7.9,1.96,0.0
2022-07-01,burst,192,79,100,8.02,1.89,0.0
2022-07-01,burst,193,79,100,14.42,2.52,0.0
2022-07-01,burst,194,79,100,8.12,1.55,0.0
2022-07-01,burst,195,79,100,13.22,2.34,0.0
2022-07-01,burst,196,79,100,17.18,2.35,0.0
2022-07-01,burst,197,79,100,6.68,2.15,0.0
2022-07-01,burst,198,79,100,9.68,2.27,0.0
2022-07-01,burst,199,79,100,9.9,2.64,0.0
2022-07-01,burst,200,79,100,11.98,2.16,0.0
2022-07-01,reciprocity,0,79,100,15.24,2.83,0.0
2022-07-01,reciprocity,1,79,100,12.82,2.24,0.0
2022-07-01,reciprocity,2,79,100,8.44,2.28,0.0
2022-07-01,reciprocity,3,79,100,7.7,2.18,0.0
2022-07-01,reciprocity,4,79,100,11.28,2.48,0.0
2022-07-01,reciprocity,5,79,100,9.54,2.63,0.0
2022-07-01,reciprocity,6,79,100,12.02,2.6,0.0
2022-07-01,reciprocity,7,79,100,6.1,2.13,0.0
2022-07-01,reciprocity,8,79,100,9.56,2.28,0.0
2022-07-01,reciprocity,9,79,100,8.88,2.18,0.0
2022-07-01,reciprocity,10,79,100,8.12,1.87,0.0
2022-07-01,reciprocity,11,79,100,10.08,2.17,0.0
2022-07-01,reciprocity,12,79,100,7.58,1.69,0.0
2022-07-01,reciprocity,13,79,100,8.16,2.06,0.0
2022-07-01,reciprocity,14,79,100,8.68,1.95,0.0
2022-07-01,reciprocity,15,79,100,5.54,1.85,0.0
2022-07-01,reciprocity,16,79,100,17.78,2.63,0.0
2022-07-01,reciprocity,17,79,100,14.86,1.96,0.0
2022-07-01,reciprocity,18,79,100,8.62,2.29,0.0
2022-07-01,reciprocity,19,79,100,10.56,2.26,0.0
2022-07-01,reciprocity,20,79,100,10.58,2.38,0.0
2022-07-01,reciprocity,21,79,100,7.16,1.77,0.0
2022-07-01,reciprocity,22,79,100,11.92,2.84,0.0
2022-07-01,reciprocity,23,79,100,11.06,2.0,0.0
2022-07-01,reciprocity,24,79,100,10.54,2.29,0.0
2022-07-01,reciprocity,25,79,100,9.46,2.19,0.0
2022-07-01,reciprocity,26,79,100,12.78,2.19,0.0
2022-07-01,reciprocity,27,79,100,9.38,2.63,0.0
2022-07-01,reciprocity,28,79,100,10.28,1.27,0.0
2022-07-01,reciprocity,29,79,100,14.62,2.32,0.0
2022-07-01,reciprocity,30,79,100,9.2,1.97,0.0
2022-07-01,reciprocity,31,79,100,10.92,2.27,0.0
2022-07-01,reciprocity,32,79,100,12.32,2.39,0.0
2022-07-01,reciprocity,33,79,100,10.08,2.61,0.0
2022-07-01,reciprocity,34,79,100,10.28,1.7,0.0
2022-07-01,reciprocity,35,79,100,11.44,2.38,0.0
2022-07-01,reciprocity,36,79,100,12.8,1.93,0.0
2022-07-01,reciprocity,37,79,100,13.14,2.35,0.0
2022-07-01,reciprocity,38,79,100,10.48,2.91,0.0
2022-07-01,reciprocity,39,79,100,8.86,2.05,0.0
2022-07-01,reciprocity,40,79,100,10.76,1.96,0.0
2022-07-01,reciprocity,41,79,100,11.66,2.2,0.0
2022-07-01,reciprocity,42,79,100,11.42,2.35,0.0
2022-07-01,reciprocity,43,79,100,11.04,2.23,0.0
2022-07-01,reciprocity,44,79,100,10.2,1.39,0.0
2022-07-01,reciprocity,45,79,100,6.74,2.07,0.0
2022-07-01,reciprocity,46,79,100,6.96,2.05,0.0
2022-07-01,reciprocity,47,79,100,8.62,2.14,0.0
2022-07-01,reciprocity,48,79,100,10.22,2.31,0.0
2022-07-01,reciprocity,49,79,100,12.1,2.43,0.0
2022-07-01,reciprocity,50,79,100,13.2,2.25,0.0
2022-07-01,reciprocity,51,79,100,12.04,2.1,0.0
2022-07-01,reciprocity,52,79,100,9.7,2.2,0.0
2022-07-01,reciprocity,53,79,100,9.18,2.2,0.0
2022-07-01,reciprocity,54,79,100,16.44,2.13,0.0
2022-07-01,reciprocity,55,79,100,7.44,2.41,0.0
2022-07-01,reciprocity,56,79,100,12.44,2.39,0.0
2022-07-01,reciprocity,57,79,100,13.98,2.44,0.0
2022-07-01,reciprocity,58,79,100,7.78,1.6,0.0
2022-07-01,reciprocity,59,79,100,8.38,2.3,0.0
2022-07-01,reciprocity,60,79,100,10.46,2.65,0.0
2022-07-01,reciprocity,61,79,100,10.96,2.66,0.0
2022-07-01,reciprocity,62,79,100,9.08,2.32,0.0
2022-07-01,reciprocity,63,79,100,9.8,2.35,0.0
2022-07-01,reciprocity,64,79,100,10.18,2.43,0.0
2022-07-01,reciprocity,65,79,100,10.72,2.34,0.0
2022-07-01,reciprocity,66,79,100,8.86,2.24,0.0
2022-07-01,reciprocity,67,79,100,12.52,2.56,0.0
2022-07-01,reciprocity,68,79,100,9.54,2.12,0.0
2022-07-01,reciprocity,69,79,100,11.54,3.3,0.0
2022-07-01,reciprocity,70,79,100,10.54,2.24,0.0
2022-07-01,reciprocity,71,79,100,10.84,1.82,0.0
2022-07-01,reciprocity,72,79,100,12.38,2.04,0.0
2022-07-01,reciprocity,73,79,100,8.74,1.8,0.0
2022-07-01,reciprocity,74,79,100,10.54,1.8,0.0
2022-07-01,reciprocity,75,79,100,10.22,2.32,0.0
2022-07-01,reciprocity,76,79,100,15.22,2.41,0.0
2022-07-01,reciprocity,77,79,100,9.52,2.01,0.0
2022-07-01,reciprocity,78,79,100,11.96,2.4,0.0
2022-07-01,reciprocity,79,79,100,12.42,1.77,0.0
2022-07-01,reciprocity,80,79,100,8.3,2.28,0.0
2022-07-01,reciprocity,81,79,100,7.84,2.25,0.0
2022-07-01,reciprocity,82,79,100,10.42,2.18,0.0
2022-07-01,reciprocity,83,79,100,6.56,2.31,0.0
2022-07-01,reciprocity,84,79,100,7.84,1.81,0.0
2022-07-01,reciprocity,85,79,100,7.48,2.06,0.0
2022-07-01,reciprocity,86,79,100,16.92,2.16,0.0
2022-07-01,reciprocity,87,79,100,9.48,2.34,0.0
2022-07-01,reciprocity,88,79,100,7.82,2.44,0.0
2022-07-01,reciprocity,89,79,100,7.86,1.8,0.0
2022-07-01,reciprocity,90,79,100,7.38,2.0,0.0
2022-07-01,reciprocity,91,79,100,8.82,2.47,0.0
2022-07-01,reciprocity,92,79,100,15.04,2.82,0.0
2022-07-01,reciprocity,93,79,100,11.02,2.02,0.0
2022-07-01,reciprocity,94,79,100,12.66,2.37,0.0
2022-07-01,reciprocity,95,79,100,17.6,2.26,0.0
2022-07-01,reciprocity,96,79,100,11.52,2.29,0.0
2022-07-01,reciprocity,97,79,100,9.26,2.56,0.0
2022-07-01,reciprocity,98,79,100,9.48,2.4,0.0
2022-07-01,reciprocity,99,79,100,13.46,1.95,0.0
2022-07-01,reciprocity,100,79,100,11.56,2.43,0.0
2022-07-01,reciprocity,101,79,100,10.72,1.63,0.0
2022-07-01,reciprocity,102,79,100,12.0,2.15,0.0
2022-07-01,reciprocity,103,79,100,8.14,2.24,0.0
2022-07-01,reciprocity,104,79,100,14.06,2.57,0.0
2022-07-01,reciprocity,105,79,100,7.58,2.15,0.0
2022-07-01,reciprocity,106,79,100,14.24,2.0,0.0
2022-07-01,reciprocity,107,79,100,10.48,2.55,0.0
2022-07-01,reciprocity,108,79,100,10.36,2.38,0.0
2022-07-01,reciprocity,109,79,100,10.68,2.19,0.0
2022-07-01,reciprocity,110,79,100,14.58,2.79,0.0
2022-07-01,reciprocity,111,79,100,9.74,2.34,0.0
2022-07-01,reciprocity,112,79,100,10.92,2.58,0.0
2022-07-01,reciprocity,113,79,100,7.7,2.15,0.0
2022-07-01,reciprocity,114,79,100,8.74,2.01,0.0
2022-07-01,reciprocity,115,79,100,8.38,2.04,0.0
2022-07-01,reciprocity,116,79,100,13.7,2.15,0.0
2022-07-01,reciprocity,117,79,100,16.2,2.73,0.0
2022-07-01,reciprocity,118,79,100,8.36,2.22,0.0
2022-07-01,reciprocity,119,79,100,10.74,2.4,0.0
2022-07-01,reciprocity,120,79,100,8.96,1.96,0.0
2022-07-01,reciprocity,121,79,100,17.16,2.36,0.0
2022-07-01,reciprocity,122,79,100,9.7,2.65,0.0
2022-07-01,reciprocity,123,79,100,14.72,2.39,0.0
2022-07-01,reciprocity,124,79,100,10.82,2.08,0.0
2022-07-01,reciprocity,125,79,100,12.64,2.29,0.0
2022-07-01,reciprocity,126,79,100,6.56,1.85,0.0
2022-07-01,reciprocity,127,79,100,8.96,2.27,0.0
2022-07-01,reciprocity,128,79,100,11.84,2.28,0.0
2022-07-01,reciprocity,129,79,100,8.96,2.39,0.0
2022-07-01,reciprocity,130,79,100,9.34,2.15,0.0
2022-07-01,reciprocity,131,79,100,14.02,2.36,0.0
2022-07-01,reciprocity,132,79,100,11.24,2.15,0.0
2022-07-01,reciprocity,133,79,100,12.16,2.24,0.0
2022-07-01,reciprocity,134,79,100,11.98,2.33,0.0
2022-07-01,reciprocity,135,79,100,10.66,1.96,0.0
2022-07-01,reciprocity,136,79,100,12.82,2.66,0.0
2022-07-01,reciprocity,137,79,100,8.6,2.66,0.0
2022-07-01,reciprocity,138,79,100,16.12,2.56,0.0
2022-07-01,reciprocity,139,79,100,6.64,2.12,0.0
2022-07-01,reciprocity,140,79,100,9.16,2.18,0.0
2022-07-01,reciprocity,141,79,100,7.5,2.07,0.0
2022-07-01,reciprocity,142,79,100,9.44,2.22,0.0
2022-07-01,reciprocity,143,79,100,13.92,2.62,0.0
2022-07-01,reciprocity,144,79,100,11.8,2.62,0.0
2022-07-01,reciprocity,145,79,100,8.86,1.96,0.0
2022-07-01,reciprocity,146,79,100,8.62,2.06,0.0
2022-07-01,reciprocity,147,79,100,10.68,2.43,0.0
2022-07-01,reciprocity,148,79,100,14.56,2.8,0.0
2022-07-01,reciprocity,149,79,100,13.26,2.72,0.0
2022-07-01,reciprocity,150,79,100,9.62,2.06,0.0
2022-07-01,reciprocity,151,79,100,10.72,2.56,0.0
2022-07-01,reciprocity,152,79,100,6.76,2.01,0.0
2022-07-01,reciprocity,153,79,100,9.7,1.87,0.0
2022-07-01,reciprocity,154,79,100,16.66,2.63,0.0
2022-07-01,reciprocity,155,79,100,9.4,2.26,0.0
2022-07-01,reciprocity,156,79,100,13.92,2.62,0.0
2022-07-01,reciprocity,157,79,100,8.46,2.29,0.0
2022-07-01,reciprocity,158,79,100,14.24,1.96,0.0
2022-07-01,reciprocity,159,79,100,10.8,2.0,0.0
2022-07-01,reciprocity,160,79,100,6.62,1.72,0.0
2022-07-01,reciprocity,161,79,100,8.1,2.11,0.0
2022-07-01,reciprocity,162,79,100,11.88,3.09,0.0
2022-07-01,reciprocity,163,79,100,10.46,1.93,0.0
2022-07-01,reciprocity,164,79,100,17.54,2.24,0.0
2022-07-01,reciprocity,165,79,100,7.3,1.92,0.0
2022-07-01,reciprocity,166,79,100,8.86,1.61,0.0
2022-07-01,reciprocity,167,79,100,8.64,2.22,0.0
2022-07-01,reciprocity,168,79,100,9.12,2.58,0.0
2022-07-01,reciprocity,169,79,100,17.48,3.03,0.0
2022-07-01,reciprocity,170,79,100,8.48,2.83,0.0
2022-07-01,reciprocity,171,79,100,8.56,2.46,0.0
2022-07-01,reciprocity,172,79,100,10.74,2.06,0.0
2022-07-01,reciprocity,173,79,100,10.68,2.12,0.0
2022-07-01,reciprocity,174,79,100,15.2,2.28,0.0
2022-07-01,reciprocity,175,79,100,10.42,2.36,0.0
2022-07-01,reciprocity,176,79,100,8.64,2.21,0.0
2022-07-01,reciprocity,177,79,100,11.54,1.65,0.0
2022-07-01,reciprocity,178,79,100,11.46,2.59,0.0
2022-07-01,reciprocity,179,79,100,16.82,2.6,0.0
2022-07-01,reciprocity,180,79,100,8.86,2.13,0.0
2022-07-01,reciprocity,181,79,100,9.84,1.96,0.0
2022-07-01,reciprocity,182,79,100,8.98,1.8,0.0
2022-07-01,reciprocity,183,79,100,8.8,2.67,0.0
2022-07-01,reciprocity,184,79,100,12.72,2.61,0.0
2022-07-01,reciprocity,185,79,100,13.86,2.55,0.0
2022-07-01,reciprocity,186,79,100,12.0,1.73,0.0
2022-07-01,reciprocity,187,79,100,10.0,2.62,0.0
2022-07-01,reciprocity,188,79,100,11.78,2.32,0.0
2022-07-01,reciprocity,189,79,100,9.56,2.63,0.0
2022-07-01,reciprocity,190,79,100,9.36,2.47,0.0
2022-07-01,reciprocity,191,79,100,9.72,2.27,0.0
2022-07-01,reciprocity,192,79,100,14.58,2.83,0.0
2022-07-01,reciprocity,193,79,100,13.32,1.75,0.0
2022-07-01,reciprocity,194,79,100,12.12,2.4,0.0
2022-07-01,reciprocity,195,79,100,7.28,2.1,0.0
2022-07-01,reciprocity,196,79,100,10.88,2.52,0.0
2022-07-01,reciprocity,197,79,100,7.1,1.94,0.0
2022-07-01,reciprocity,198,79,100,7.74,1.85,0.0
2022-07-01,reciprocity,199,79,100,10.54,2.36,0.0
2022-07-01,reciprocity,200,79,100,15.92,2.94,0.0
2022-08-01,volume,0,73,100,13.78,2.76,0.0
2022-08-01,volume,1,73,100,7.6,2.06,0.0
2022-08-01,volume,2,73,100,11.52,1.93,0.0
2022-08-01,volume,3,73,100,13.66,2.02,0.0
2022-08-01,volume,4,73,100,9.16,1.54,0.0
2022-08-01,volume,5,73,100,12.68,2.24,0.0
2022-08-01,volume,6,73,100,9.46,2.08,0.0
2022-08-01,volume,7,73,100,8.64,1.89,0.0
2022-08-01,volume,8,73,100,8.44,1.86,0.0
2022-08-01,volume,9,73,100,4.42,1.41,0.0
2022-08-01,volume,10,73,100,8.86,1.99,0.0
2022-08-01,volume,11,73,100,11.02,1.71,0.0
2022-08-01,volume,12,73,100,9.42,1.91,0.0
2022-08-01,volume,13,73,100,8.24,1.91,0.0
2022-08-01,volume,14,73,100,10.06,1.6,0.0
2022-08-01,volume,15,73,100,9.84,1.94,0.0
2022-08-01,volume,16,73,100,10.98,2.27,0.0
2022-08-01,volume,17,73,100,10.28,1.87,0.0
2022-08-01,volume,18,73,100,11.06,1.94,0.0
2022-08-01,volume,19,73,100,9.6,1.92,0.0
2022-08-01,volume,20,73,100,8.8,2.01,0.0
2022-08-01,volume,21,73,100,10.02,1.83,0.0
2022-08-01,volume,22,73,100,9.32,1.84,0.0
2022-08-01,volume,23,73,100,10.18,1.63,0.0
2022-08-01,volume,24,73,100,9.92,1.79,0.0
2022-08-01,volume,25,73,100,9.32,1.62,0.0
2022-08-01,volume,26,73,100,11.16,2.08,0.0
2022-08-01,volume,27,73,100,10.22,2.02,0.0
2022-08-01,volume,28,73,100,7.56,1.78,0.0
2022-08-01,volume,29,73,100,7.06,1.8,0.0
2022-08-01,volume,30,73,100,6.8,1.83,0.0
2022-08-01,volume,31,73,100,9.04,1.78,0.0
2022-08-01,volume,32,73,100,8.16,1.45,0.0
