_label,n,mean_evt_cnt,mean_active_days,mean_cp_distinct,mean_entropy,mean_fwd30_evt,mean_fwd30_new_cp,model
10,144,1.0069444444444444,1.0,1.0,0.0,0.6111111111111112,0.2847222222222222,full_asof__hdbscan
0,3997,12.718538904178134,6.426569927445584,8.682261696272205,2.6661208039274227,5.626970227670753,1.5233925444083063,trajectory__kmeans
1,3907,520.5431277194779,48.331968262093675,157.88405426158178,5.248394174119492,57.0289224468902,22.01766060916304,trajectory__kmeans
2,7381,80.86600731608183,19.339384907194148,35.13643137786208,4.095100310620884,15.247662918303753,5.2911529603034815,trajectory__kmeans
3,2588,2.6646058732612055,1.2642967542503865,1.956336939721793,0.6270141201853353,1.07225656877898,0.44435857805255025,trajectory__kmeans
4,646,3.653250773993808,3.3328173374613,3.0603715170278636,1.3969968306513096,2.6408668730650153,0.6934984520123839,trajectory__kmeans
0,1949,1.9876859928168291,1.0015392508978964,1.4853771164699847,0.34514536810857,0.896357106208312,0.3919958953309389,trajectory__gmm
1,4819,454.38680224112886,42.926540776094626,138.69101473334717,5.005695457331419,49.998132392612575,19.106868644947085,trajectory__gmm
2,5812,59.8456641431521,15.187198898830006,26.792498279421885,3.7664353861529554,11.853406744666207,4.443565037852719,trajectory__gmm
3,4604,31.325369244135533,13.339270199826238,18.834926151172894,3.321231086136857,10.270851433536055,2.8609904430929625,trajectory__gmm
4,1335,3.8329588014981275,3.1400749063670412,3.18876404494382,1.4505345795484115,2.5917602996254683,0.6936329588014981,trajectory__gmm
-1,10590,40.41067044381492,10.576015108593012,17.84815864022663,2.7024602656672445,8.69423984891407,2.836449480642115,network__kmeans
0,1528,400.50458115183244,48.330497382198956,140.5988219895288,5.426939402979118,47.971858638743456,19.339005235602095,network__kmeans
1,543,1663.1731123388581,65.77716390423572,416.02946593001843,6.149595304921461,150.255985267035,55.478821362799266,network__kmeans
2,3204,98.47596754057429,20.595193508114857,40.080212234706615,3.8529486819572285,16.245318352059925,5.931960049937578,network__kmeans
3,405,99.10864197530864,22.33827160493827,33.42469135802469,3.7097413340457943,14.239506172839507,5.128395061728395,network__kmeans
4,2249,174.32058692752335,29.3859493108048,65.02134281903068,4.364218804311175,25.588261449533125,9.76789684304135,network__kmeans
